YEAR,MO,DY,HR,ALLSKY_SFC_UVB,ALLSKY_SFC_LW_DWN,PRECTOTCORR,PS
2025,7,4,14,-999.0,-999.0,13.49,83.29
2025,7,4,15,-999.0,-999.0,13.68,83.27
2025,7,4,16,-999.0,-999.0,9.54,83.3
2025,7,4,17,-999.0,-999.0,6.91,83.36
2025,7,4,18,-999.0,-999.0,5.99,83.46
2025,7,4,19,-999.0,-999.0,5.04,83.52
2025,7,4,20,-999.0,-999.0,5.77,83.58
2025,7,4,21,-999.0,-999.0,5.7,83.6
2025,7,4,22,-999.0,-999.0,3.35,83.62
2025,7,4,23,-999.0,-999.0,2.33,83.59
2025,7,5,0,-999.0,-999.0,2.42,83.53
2025,7,5,1,-999.0,-999.0,2.16,83.48
2025,7,5,2,-999.0,-999.0,1.62,83.46
2025,7,5,3,-999.0,-999.0,1.15,83.47
2025,7,5,4,-999.0,-999.0,0.57,83.51
2025,7,5,5,-999.0,-999.0,0.46,83.53
2025,7,5,6,-999.0,-999.0,0.45,83.56
2025,7,5,7,-999.0,-999.0,0.32,83.6
2025,7,5,8,-999.0,-999.0,0.78,83.63
2025,7,5,9,-999.0,-999.0,1.87,83.65
2025,7,5,10,-999.0,-999.0,4.71,83.61
2025,7,5,11,-999.0,-999.0,5.82,83.52
2025,7,5,12,-999.0,-999.0,6.9,83.4
2025,7,5,13,-999.0,-999.0,7.25,83.29
2025,7,5,14,-999.0,-999.0,10.98,83.22
2025,7,5,15,-999.0,-999.0,14.24,83.22
2025,7,5,16,-999.0,-999.0,14.83,83.27
2025,7,5,17,-999.0,-999.0,18.23,83.36
2025,7,5,18,-999.0,-999.0,14.3,83.46
2025,7,5,19,-999.0,-999.0,9.7,83.51
2025,7,5,20,-999.0,-999.0,5.24,83.55
2025,7,5,21,-999.0,-999.0,3.17,83.59
2025,7,5,22,-999.0,-999.0,1.84,83.6
2025,7,5,23,-999.0,-999.0,1.08,83.57
2025,7,6,0,-999.0,-999.0,0.56,83.5
2025,7,6,1,-999.0,-999.0,0.05,83.44
2025,7,6,2,-999.0,-999.0,0.05,83.42
2025,7,6,3,-999.0,-999.0,0.12,83.43
2025,7,6,4,-999.0,-999.0,0.18,83.45
2025,7,6,5,-999.0,-999.0,0.22,83.48
2025,7,6,6,-999.0,-999.0,0.3,83.5
2025,7,6,7,-999.0,-999.0,0.2,83.54
2025,7,6,8,-999.0,-999.0,0.23,83.56
2025,7,6,9,-999.0,-999.0,3.02,83.57
2025,7,6,10,-999.0,-999.0,4.58,83.53
2025,7,6,11,-999.0,-999.0,4.55,83.48
2025,7,6,12,-999.0,-999.0,6.43,83.4
2025,7,6,13,-999.0,-999.0,7.92,83.33
2025,7,6,14,-999.0,-999.0,9.59,83.27
2025,7,6,15,-999.0,-999.0,16.77,83.25
2025,7,6,16,-999.0,-999.0,21.05,83.28
2025,7,6,17,-999.0,-999.0,20.7,83.34
2025,7,6,18,-999.0,-999.0,18.29,83.42
2025,7,6,19,-999.0,-999.0,18.89,83.48
2025,7,6,20,-999.0,-999.0,13.78,83.52
2025,7,6,21,-999.0,-999.0,7.5,83.55
2025,7,6,22,-999.0,-999.0,3.33,83.57
2025,7,6,23,-999.0,-999.0,1.71,83.55
2025,7,7,0,-999.0,-999.0,1.91,83.5
2025,7,7,1,-999.0,-999.0,2.07,83.42
2025,7,7,2,-999.0,-999.0,1.62,83.37
2025,7,7,3,-999.0,-999.0,1.05,83.37
2025,7,7,4,-999.0,-999.0,1.05,83.4
2025,7,7,5,-999.0,-999.0,0.58,83.44
2025,7,7,6,-999.0,-999.0,0.67,83.48
2025,7,7,7,-999.0,-999.0,0.3,83.54
2025,7,7,8,-999.0,-999.0,0.01,83.55
2025,7,7,9,-999.0,-999.0,0.0,83.55
2025,7,7,10,-999.0,-999.0,0.78,83.51
2025,7,7,11,-999.0,-999.0,0.9,83.43
2025,7,7,12,-999.0,-999.0,1.34,83.33
2025,7,7,13,-999.0,-999.0,2.5,83.24
2025,7,7,14,-999.0,-999.0,3.08,83.18
2025,7,7,15,-999.0,-999.0,3.29,83.16
2025,7,7,16,-999.0,-999.0,5.51,83.18
2025,7,7,17,-999.0,-999.0,6.67,83.22
2025,7,7,18,-999.0,-999.0,4.66,83.28
2025,7,7,19,-999.0,-999.0,2.92,83.34
2025,7,7,20,-999.0,-999.0,2.97,83.41
2025,7,7,21,-999.0,-999.0,2.68,83.48
2025,7,7,22,-999.0,-999.0,6.21,83.53
2025,7,7,23,-999.0,-999.0,5.59,83.53
2025,7,8,0,-999.0,-999.0,4.07,83.47
2025,7,8,1,-999.0,-999.0,1.43,83.4
2025,7,8,2,-999.0,-999.0,0.32,83.35
2025,7,8,3,-999.0,-999.0,0.26,83.36
2025,7,8,4,-999.0,-999.0,0.43,83.4
2025,7,8,5,-999.0,-999.0,0.22,83.43
2025,7,8,6,-999.0,-999.0,0.31,83.45
2025,7,8,7,-999.0,-999.0,0.23,83.48
2025,7,8,8,-999.0,-999.0,0.14,83.51
2025,7,8,9,-999.0,-999.0,1.61,83.55
2025,7,8,10,-999.0,-999.0,4.76,83.55
2025,7,8,11,-999.0,-999.0,6.51,83.5
2025,7,8,12,-999.0,-999.0,11.06,83.41
2025,7,8,13,-999.0,-999.0,11.08,83.32
2025,7,8,14,-999.0,-999.0,10.55,83.25
2025,7,8,15,-999.0,-999.0,16.36,83.21
2025,7,8,16,-999.0,-999.0,15.74,83.23
2025,7,8,17,-999.0,-999.0,16.15,83.28
2025,7,8,18,-999.0,-999.0,10.99,83.35
2025,7,8,19,-999.0,-999.0,8.22,83.43
2025,7,8,20,-999.0,-999.0,8.51,83.51
2025,7,8,21,-999.0,-999.0,9.48,83.56
2025,7,8,22,-999.0,-999.0,9.27,83.6
2025,7,8,23,-999.0,-999.0,8.92,83.58
2025,7,9,0,-999.0,-999.0,8.81,83.53
2025,7,9,1,-999.0,-999.0,5.95,83.46
2025,7,9,2,-999.0,-999.0,1.33,83.43
2025,7,9,3,-999.0,-999.0,0.96,83.42
2025,7,9,4,-999.0,-999.0,0.17,83.45
2025,7,9,5,-999.0,-999.0,0.18,83.5
2025,7,9,6,-999.0,-999.0,0.17,83.54
2025,7,9,7,-999.0,-999.0,0.25,83.57
2025,7,9,8,-999.0,-999.0,0.19,83.59
2025,7,9,9,-999.0,-999.0,2.21,83.6
2025,7,9,10,-999.0,-999.0,4.63,83.58
2025,7,9,11,-999.0,-999.0,4.88,83.54
2025,7,9,12,-999.0,-999.0,6.91,83.5
2025,7,9,13,-999.0,-999.0,7.4,83.42
2025,7,9,14,-999.0,-999.0,10.69,83.34
2025,7,9,15,-999.0,-999.0,21.38,83.28
2025,7,9,16,-999.0,-999.0,32.88,83.27
2025,7,9,17,-999.0,-999.0,28.27,83.32
2025,7,9,18,-999.0,-999.0,21.47,83.38
2025,7,9,19,-999.0,-999.0,18.42,83.45
2025,7,9,20,-999.0,-999.0,16.1,83.51
2025,7,9,21,-999.0,-999.0,14.49,83.56
2025,7,9,22,-999.0,-999.0,12.72,83.59
2025,7,9,23,-999.0,-999.0,7.76,83.57
2025,7,10,0,-999.0,-999.0,5.82,83.5
2025,7,10,1,-999.0,-999.0,4.23,83.41
2025,7,10,2,-999.0,-999.0,1.84,83.36
2025,7,10,3,-999.0,-999.0,0.29,83.37
2025,7,10,4,-999.0,-999.0,0.35,83.38
2025,7,10,5,-999.0,-999.0,0.46,83.42
2025,7,10,6,-999.0,-999.0,0.51,83.45
2025,7,10,7,-999.0,-999.0,0.34,83.49
2025,7,10,8,-999.0,-999.0,0.14,83.52
2025,7,10,9,-999.0,-999.0,1.52,83.53
2025,7,10,10,-999.0,-999.0,3.92,83.49
2025,7,10,11,-999.0,-999.0,6.36,83.43
2025,7,10,12,-999.0,-999.0,8.36,83.33
2025,7,10,13,-999.0,-999.0,10.58,83.24
2025,7,10,14,-999.0,-999.0,11.31,83.16
2025,7,10,15,-999.0,-999.0,19.59,83.14
2025,7,10,16,-999.0,-999.0,28.49,83.19
2025,7,10,17,-999.0,-999.0,36.2,83.28
2025,7,10,18,-999.0,-999.0,42.88,83.35
2025,7,10,19,-999.0,-999.0,42.46,83.41
2025,7,10,20,-999.0,-999.0,34.86,83.46
2025,7,10,21,-999.0,-999.0,24.14,83.5
2025,7,10,22,-999.0,-999.0,13.0,83.54
2025,7,10,23,-999.0,-999.0,6.71,83.53
2025,7,11,0,-999.0,-999.0,5.61,83.46
2025,7,11,1,-999.0,-999.0,5.05,83.39
2025,7,11,2,-999.0,-999.0,3.17,83.34
2025,7,11,3,-999.0,-999.0,1.65,83.34
2025,7,11,4,-999.0,-999.0,0.44,83.36
2025,7,11,5,-999.0,-999.0,0.43,83.4
2025,7,11,6,-999.0,-999.0,0.43,83.44
2025,7,11,7,-999.0,-999.0,0.66,83.47
2025,7,11,8,-999.0,-999.0,2.08,83.5
2025,7,11,9,-999.0,-999.0,4.42,83.51
2025,7,11,10,-999.0,-999.0,7.77,83.5
2025,7,11,11,-999.0,-999.0,11.35,83.46
2025,7,11,12,-999.0,-999.0,19.3,83.41
2025,7,11,13,-999.0,-999.0,21.43,83.33
2025,7,11,14,-999.0,-999.0,29.75,83.27
2025,7,11,15,-999.0,-999.0,24.02,83.24
2025,7,11,16,-999.0,-999.0,16.11,83.25
2025,7,11,17,-999.0,-999.0,5.48,83.3
2025,7,11,18,-999.0,-999.0,2.22,83.37
2025,7,11,19,-999.0,-999.0,2.23,83.45
2025,7,11,20,-999.0,-999.0,2.04,83.52
2025,7,11,21,-999.0,-999.0,2.16,83.58
2025,7,11,22,-999.0,-999.0,3.17,83.61
2025,7,11,23,-999.0,-999.0,2.57,83.6
2025,7,12,0,-999.0,-999.0,1.67,83.52
2025,7,12,1,-999.0,-999.0,0.27,83.44
2025,7,12,2,-999.0,-999.0,0.33,83.37
2025,7,12,3,-999.0,-999.0,0.29,83.37
2025,7,12,4,-999.0,-999.0,0.4,83.41
2025,7,12,5,-999.0,-999.0,0.4,83.44
2025,7,12,6,-999.0,-999.0,0.33,83.48
2025,7,12,7,-999.0,-999.0,0.2,83.52
2025,7,12,8,-999.0,-999.0,0.13,83.55
2025,7,12,9,-999.0,-999.0,1.41,83.57
2025,7,12,10,-999.0,-999.0,5.49,83.57
2025,7,12,11,-999.0,-999.0,7.13,83.52
2025,7,12,12,-999.0,-999.0,6.76,83.44
2025,7,12,13,-999.0,-999.0,8.09,83.35
2025,7,12,14,-999.0,-999.0,8.84,83.27
2025,7,12,15,-999.0,-999.0,12.94,83.21
2025,7,12,16,-999.0,-999.0,16.36,83.24
2025,7,12,17,-999.0,-999.0,18.97,83.3
2025,7,12,18,-999.0,-999.0,13.45,83.4
2025,7,12,19,-999.0,-999.0,10.69,83.48
2025,7,12,20,-999.0,-999.0,4.1,83.54
2025,7,12,21,-999.0,-999.0,1.19,83.57
2025,7,12,22,-999.0,-999.0,2.33,83.57
2025,7,12,23,-999.0,-999.0,0.46,83.52
2025,7,13,0,-999.0,-999.0,0.48,83.47
2025,7,13,1,-999.0,-999.0,1.61,83.44
2025,7,13,2,-999.0,-999.0,2.51,83.42
2025,7,13,3,-999.0,-999.0,1.49,83.43
2025,7,13,4,-999.0,-999.0,1.58,83.43
2025,7,13,5,-999.0,-999.0,1.16,83.44
2025,7,13,6,-999.0,-999.0,1.16,83.47
2025,7,13,7,-999.0,-999.0,1.23,83.53
2025,7,13,8,-999.0,-999.0,1.05,83.57
2025,7,13,9,-999.0,-999.0,3.22,83.58
2025,7,13,10,-999.0,-999.0,5.01,83.54
2025,7,13,11,-999.0,-999.0,7.32,83.47
2025,7,13,12,-999.0,-999.0,8.22,83.4
2025,7,13,13,-999.0,-999.0,8.58,83.33
2025,7,13,14,-999.0,-999.0,11.91,83.27
2025,7,13,15,-999.0,-999.0,12.32,83.23
2025,7,13,16,-999.0,-999.0,17.0,83.22
2025,7,13,17,-999.0,-999.0,10.86,83.31
2025,7,13,18,-999.0,-999.0,4.4,83.41
2025,7,13,19,-999.0,-999.0,3.86,83.5
2025,7,13,20,-999.0,-999.0,2.8,83.55
2025,7,13,21,-999.0,-999.0,2.7,83.58
2025,7,13,22,-999.0,-999.0,6.34,83.59
2025,7,13,23,-999.0,-999.0,7.45,83.57
2025,7,14,0,-999.0,-999.0,7.45,83.54
2025,7,14,1,-999.0,-999.0,9.43,83.5
2025,7,14,2,-999.0,-999.0,6.45,83.47
2025,7,14,3,-999.0,-999.0,2.89,83.46
2025,7,14,4,-999.0,-999.0,1.35,83.46
2025,7,14,5,-999.0,-999.0,1.21,83.48
2025,7,14,6,-999.0,-999.0,0.46,83.53
2025,7,14,7,-999.0,-999.0,0.28,83.58
2025,7,14,8,-999.0,-999.0,1.87,83.6
2025,7,14,9,-999.0,-999.0,5.07,83.58
2025,7,14,10,-999.0,-999.0,5.74,83.54
2025,7,14,11,-999.0,-999.0,7.36,83.47
2025,7,14,12,-999.0,-999.0,10.71,83.4
2025,7,14,13,-999.0,-999.0,12.55,83.33
2025,7,14,14,-999.0,-999.0,16.13,83.26
2025,7,14,15,-999.0,-999.0,16.15,83.23
2025,7,14,16,-999.0,-999.0,14.07,83.23
2025,7,14,17,-999.0,-999.0,8.03,83.29
2025,7,14,18,-999.0,-999.0,3.55,83.37
2025,7,14,19,-999.0,-999.0,0.48,83.44
2025,7,14,20,-999.0,-999.0,0.06,83.48
2025,7,14,21,-999.0,-999.0,0.24,83.5
2025,7,14,22,-999.0,-999.0,0.13,83.51
2025,7,14,23,-999.0,-999.0,0.18,83.51
2025,7,15,0,-999.0,-999.0,0.33,83.48
2025,7,15,1,-999.0,-999.0,0.5,83.45
2025,7,15,2,-999.0,-999.0,0.6,83.41
2025,7,15,3,-999.0,-999.0,0.62,83.4
2025,7,15,4,-999.0,-999.0,0.65,83.4
2025,7,15,5,-999.0,-999.0,0.62,83.41
2025,7,15,6,-999.0,-999.0,0.49,83.44
2025,7,15,7,-999.0,-999.0,0.07,83.48
2025,7,15,8,-999.0,-999.0,0.46,83.51
2025,7,15,9,-999.0,-999.0,0.78,83.51
2025,7,15,10,-999.0,-999.0,1.93,83.47
2025,7,15,11,-999.0,-999.0,3.42,83.4
2025,7,15,12,-999.0,-999.0,4.92,83.31
2025,7,15,13,-999.0,-999.0,5.69,83.23
2025,7,15,14,-999.0,-999.0,8.37,83.17
2025,7,15,15,-999.0,-999.0,13.78,83.13
2025,7,15,16,-999.0,-999.0,8.8,83.13
2025,7,15,17,-999.0,-999.0,7.47,83.18
2025,7,15,18,-999.0,-999.0,6.28,83.25
2025,7,15,19,-999.0,-999.0,3.79,83.32
2025,7,15,20,-999.0,-999.0,1.21,83.4
2025,7,15,21,-999.0,-999.0,0.66,83.45
2025,7,15,22,-999.0,-999.0,0.34,83.47
2025,7,15,23,-999.0,-999.0,0.42,83.44
2025,7,16,0,-999.0,-999.0,0.5,83.37
2025,7,16,1,-999.0,-999.0,0.46,83.32
2025,7,16,2,-999.0,-999.0,0.07,83.28
2025,7,16,3,-999.0,-999.0,0.17,83.27
2025,7,16,4,-999.0,-999.0,0.36,83.28
2025,7,16,5,-999.0,-999.0,0.39,83.3
2025,7,16,6,-999.0,-999.0,0.38,83.32
2025,7,16,7,-999.0,-999.0,0.04,83.39
2025,7,16,8,-999.0,-999.0,0.0,83.43
2025,7,16,9,-999.0,-999.0,0.14,83.45
2025,7,16,10,-999.0,-999.0,0.84,83.42
2025,7,16,11,-999.0,-999.0,2.34,83.34
2025,7,16,12,-999.0,-999.0,4.41,83.23
2025,7,16,13,-999.0,-999.0,4.7,83.12
2025,7,16,14,-999.0,-999.0,4.92,83.04
2025,7,16,15,-999.0,-999.0,9.45,82.98
2025,7,16,16,-999.0,-999.0,12.22,82.97
2025,7,16,17,-999.0,-999.0,13.02,83.02
2025,7,16,18,-999.0,-999.0,5.83,83.1
2025,7,16,19,-999.0,-999.0,3.37,83.18
2025,7,16,20,-999.0,-999.0,2.77,83.28
2025,7,16,21,-999.0,-999.0,3.05,83.35
2025,7,16,22,-999.0,-999.0,5.38,83.38
2025,7,16,23,-999.0,-999.0,4.54,83.34
2025,7,17,0,-999.0,-999.0,1.5,83.26
2025,7,17,1,-999.0,-999.0,0.22,83.19
2025,7,17,2,-999.0,-999.0,0.09,83.17
2025,7,17,3,-999.0,-999.0,0.53,83.19
2025,7,17,4,-999.0,-999.0,0.24,83.23
2025,7,17,5,-999.0,-999.0,0.31,83.28
2025,7,17,6,-999.0,-999.0,0.27,83.33
2025,7,17,7,-999.0,-999.0,0.17,83.39
2025,7,17,8,-999.0,-999.0,0.27,83.41
2025,7,17,9,-999.0,-999.0,1.88,83.4
2025,7,17,10,-999.0,-999.0,4.37,83.34
2025,7,17,11,-999.0,-999.0,6.45,83.25
2025,7,17,12,-999.0,-999.0,6.71,83.17
2025,7,17,13,-999.0,-999.0,5.69,83.11
2025,7,17,14,-999.0,-999.0,4.35,83.06
2025,7,17,15,-999.0,-999.0,8.23,83.03
2025,7,17,16,-999.0,-999.0,8.73,83.03
2025,7,17,17,-999.0,-999.0,4.76,83.08
2025,7,17,18,-999.0,-999.0,4.22,83.16
2025,7,17,19,-999.0,-999.0,1.28,83.25
2025,7,17,20,-999.0,-999.0,0.98,83.34
2025,7,17,21,-999.0,-999.0,0.44,83.39
2025,7,17,22,-999.0,-999.0,0.46,83.42
2025,7,17,23,-999.0,-999.0,0.57,83.38
2025,7,18,0,-999.0,-999.0,0.58,83.3
2025,7,18,1,-999.0,-999.0,0.55,83.24
2025,7,18,2,-999.0,-999.0,0.56,83.21
2025,7,18,3,-999.0,-999.0,0.74,83.21
2025,7,18,4,-999.0,-999.0,0.98,83.23
2025,7,18,5,-999.0,-999.0,1.14,83.26
2025,7,18,6,-999.0,-999.0,1.47,83.3
2025,7,18,7,-999.0,-999.0,2.02,83.36
2025,7,18,8,-999.0,-999.0,4.16,83.41
2025,7,18,9,-999.0,-999.0,5.69,83.43
2025,7,18,10,-999.0,-999.0,7.21,83.4
2025,7,18,11,-999.0,-999.0,7.61,83.35
2025,7,18,12,-999.0,-999.0,5.61,83.26
2025,7,18,13,-999.0,-999.0,4.84,83.2
2025,7,18,14,-999.0,-999.0,4.54,83.11
2025,7,18,15,-999.0,-999.0,5.06,83.05
2025,7,18,16,-999.0,-999.0,6.83,83.08
2025,7,18,17,-999.0,-999.0,2.75,83.15
2025,7,18,18,-999.0,-999.0,1.41,83.25
2025,7,18,19,-999.0,-999.0,1.54,83.34
2025,7,18,20,-999.0,-999.0,0.67,83.41
2025,7,18,21,-999.0,-999.0,0.91,83.47
2025,7,18,22,-999.0,-999.0,0.63,83.5
2025,7,18,23,-999.0,-999.0,0.29,83.47
2025,7,19,0,-999.0,-999.0,0.4,83.41
2025,7,19,1,-999.0,-999.0,0.48,83.35
2025,7,19,2,-999.0,-999.0,0.58,83.31
2025,7,19,3,-999.0,-999.0,0.93,83.32
2025,7,19,4,-999.0,-999.0,0.92,83.36
2025,7,19,5,-999.0,-999.0,0.89,83.39
2025,7,19,6,-999.0,-999.0,0.98,83.43
2025,7,19,7,-999.0,-999.0,1.16,83.47
2025,7,19,8,-999.0,-999.0,1.65,83.5
2025,7,19,9,-999.0,-999.0,3.19,83.49
2025,7,19,10,-999.0,-999.0,6.61,83.46
2025,7,19,11,-999.0,-999.0,7.02,83.4
2025,7,19,12,-999.0,-999.0,8.57,83.32
2025,7,19,13,-999.0,-999.0,8.82,83.24
2025,7,19,14,-999.0,-999.0,8.73,83.17
2025,7,19,15,-999.0,-999.0,10.33,83.13
2025,7,19,16,-999.0,-999.0,12.96,83.14
2025,7,19,17,-999.0,-999.0,6.79,83.2
2025,7,19,18,-999.0,-999.0,4.49,83.27
2025,7,19,19,-999.0,-999.0,2.73,83.35
2025,7,19,20,-999.0,-999.0,0.9,83.42
2025,7,19,21,-999.0,-999.0,0.19,83.47
2025,7,19,22,-999.0,-999.0,0.33,83.49
2025,7,19,23,-999.0,-999.0,0.13,83.47
2025,7,20,0,-999.0,-999.0,0.16,83.42
2025,7,20,1,-999.0,-999.0,0.17,83.35
2025,7,20,2,-999.0,-999.0,0.21,83.32
2025,7,20,3,-999.0,-999.0,0.22,83.34
2025,7,20,4,-999.0,-999.0,0.24,83.37
2025,7,20,5,-999.0,-999.0,0.24,83.42
2025,7,20,6,-999.0,-999.0,0.21,83.47
2025,7,20,7,-999.0,-999.0,0.09,83.53
2025,7,20,8,-999.0,-999.0,0.04,83.57
2025,7,20,9,-999.0,-999.0,0.72,83.57
2025,7,20,10,-999.0,-999.0,3.37,83.52
2025,7,20,11,-999.0,-999.0,5.02,83.43
2025,7,20,12,-999.0,-999.0,5.99,83.34
2025,7,20,13,-999.0,-999.0,6.11,83.25
2025,7,20,14,-999.0,-999.0,5.88,83.17
2025,7,20,15,-999.0,-999.0,6.54,83.12
2025,7,20,16,-999.0,-999.0,6.15,83.13
2025,7,20,17,-999.0,-999.0,5.43,83.18
2025,7,20,18,-999.0,-999.0,3.73,83.25
2025,7,20,19,-999.0,-999.0,2.14,83.32
2025,7,20,20,-999.0,-999.0,1.92,83.4
2025,7,20,21,-999.0,-999.0,1.94,83.46
2025,7,20,22,-999.0,-999.0,3.16,83.47
2025,7,20,23,-999.0,-999.0,1.93,83.45
2025,7,21,0,-999.0,-999.0,0.26,83.38
2025,7,21,1,-999.0,-999.0,0.62,83.32
2025,7,21,2,-999.0,-999.0,0.06,83.28
2025,7,21,3,-999.0,-999.0,0.01,83.27
2025,7,21,4,-999.0,-999.0,0.01,83.3
2025,7,21,5,-999.0,-999.0,0.03,83.33
2025,7,21,6,-999.0,-999.0,0.04,83.37
2025,7,21,7,-999.0,-999.0,0.03,83.4
2025,7,21,8,-999.0,-999.0,0.01,83.4
2025,7,21,9,-999.0,-999.0,0.38,83.39
2025,7,21,10,-999.0,-999.0,2.39,83.35
2025,7,21,11,-999.0,-999.0,5.32,83.3
2025,7,21,12,-999.0,-999.0,8.35,83.22
2025,7,21,13,-999.0,-999.0,11.0,83.15
2025,7,21,14,-999.0,-999.0,15.04,83.08
2025,7,21,15,-999.0,-999.0,19.18,83.06
2025,7,21,16,-999.0,-999.0,20.62,83.1
2025,7,21,17,-999.0,-999.0,16.11,83.18
2025,7,21,18,-999.0,-999.0,10.88,83.26
2025,7,21,19,-999.0,-999.0,7.01,83.32
2025,7,21,20,-999.0,-999.0,3.56,83.36
2025,7,21,21,-999.0,-999.0,3.58,83.4
2025,7,21,22,-999.0,-999.0,4.58,83.42
2025,7,21,23,-999.0,-999.0,3.12,83.39
2025,7,22,0,-999.0,-999.0,0.95,83.34
2025,7,22,1,-999.0,-999.0,1.14,83.29
2025,7,22,2,-999.0,-999.0,0.83,83.26
2025,7,22,3,-999.0,-999.0,0.92,83.27
2025,7,22,4,-999.0,-999.0,1.13,83.3
2025,7,22,5,-999.0,-999.0,0.38,83.33
2025,7,22,6,-999.0,-999.0,0.22,83.34
2025,7,22,7,-999.0,-999.0,0.19,83.37
2025,7,22,8,-999.0,-999.0,0.22,83.39
2025,7,22,9,-999.0,-999.0,2.17,83.39
2025,7,22,10,-999.0,-999.0,5.05,83.35
2025,7,22,11,-999.0,-999.0,6.37,83.29
2025,7,22,12,-999.0,-999.0,8.32,83.21
2025,7,22,13,-999.0,-999.0,9.77,83.14
2025,7,22,14,-999.0,-999.0,15.86,83.08
2025,7,22,15,-999.0,-999.0,24.55,83.07
2025,7,22,16,-999.0,-999.0,31.43,83.09
2025,7,22,17,-999.0,-999.0,21.03,83.15
2025,7,22,18,-999.0,-999.0,15.86,83.23
2025,7,22,19,-999.0,-999.0,10.86,83.32
2025,7,22,20,-999.0,-999.0,6.96,83.4
2025,7,22,21,-999.0,-999.0,2.95,83.44
2025,7,22,22,-999.0,-999.0,6.34,83.46
2025,7,22,23,-999.0,-999.0,5.71,83.42
2025,7,23,0,-999.0,-999.0,5.06,83.37
2025,7,23,1,-999.0,-999.0,4.01,83.32
2025,7,23,2,-999.0,-999.0,1.32,83.31
2025,7,23,3,-999.0,-999.0,1.16,83.32
2025,7,23,4,-999.0,-999.0,0.7,83.35
2025,7,23,5,-999.0,-999.0,0.64,83.38
2025,7,23,6,-999.0,-999.0,0.59,83.42
2025,7,23,7,-999.0,-999.0,0.3,83.47
2025,7,23,8,-999.0,-999.0,0.05,83.48
2025,7,23,9,-999.0,-999.0,0.29,83.46
2025,7,23,10,-999.0,-999.0,1.67,83.41
2025,7,23,11,-999.0,-999.0,3.04,83.32
2025,7,23,12,-999.0,-999.0,4.07,83.22
2025,7,23,13,-999.0,-999.0,6.21,83.16
2025,7,23,14,-999.0,-999.0,15.08,83.13
2025,7,23,15,-999.0,-999.0,16.99,83.13
2025,7,23,16,-999.0,-999.0,18.89,83.15
2025,7,23,17,-999.0,-999.0,12.73,83.19
2025,7,23,18,-999.0,-999.0,9.34,83.27
2025,7,23,19,-999.0,-999.0,5.59,83.36
2025,7,23,20,-999.0,-999.0,3.99,83.44
2025,7,23,21,-999.0,-999.0,2.13,83.51
2025,7,23,22,-999.0,-999.0,2.08,83.56
2025,7,23,23,-999.0,-999.0,2.85,83.53
2025,7,24,0,-999.0,-999.0,2.19,83.47
2025,7,24,1,-999.0,-999.0,1.54,83.39
2025,7,24,2,-999.0,-999.0,0.31,83.33
2025,7,24,3,-999.0,-999.0,0.17,83.33
2025,7,24,4,-999.0,-999.0,0.23,83.36
2025,7,24,5,-999.0,-999.0,0.28,83.39
2025,7,24,6,-999.0,-999.0,0.26,83.43
2025,7,24,7,-999.0,-999.0,0.24,83.49
2025,7,24,8,-999.0,-999.0,0.96,83.53
2025,7,24,9,-999.0,-999.0,2.71,83.54
2025,7,24,10,-999.0,-999.0,4.28,83.49
2025,7,24,11,-999.0,-999.0,6.8,83.43
2025,7,24,12,-999.0,-999.0,7.34,83.33
2025,7,24,13,-999.0,-999.0,6.9,83.22
2025,7,24,14,-999.0,-999.0,10.63,83.14
2025,7,24,15,-999.0,-999.0,16.46,83.13
2025,7,24,16,-999.0,-999.0,14.03,83.16
2025,7,24,17,-999.0,-999.0,19.14,83.21
2025,7,24,18,-999.0,-999.0,14.67,83.27
2025,7,24,19,-999.0,-999.0,13.97,83.32
2025,7,24,20,-999.0,-999.0,11.48,83.36
2025,7,24,21,-999.0,-999.0,6.17,83.42
2025,7,24,22,-999.0,-999.0,4.24,83.46
2025,7,24,23,-999.0,-999.0,3.04,83.44
2025,7,25,0,-999.0,-999.0,0.98,83.35
2025,7,25,1,-999.0,-999.0,1.14,83.24
2025,7,25,2,-999.0,-999.0,0.91,83.18
2025,7,25,3,-999.0,-999.0,0.64,83.2
2025,7,25,4,-999.0,-999.0,1.14,83.27
2025,7,25,5,-999.0,-999.0,0.11,83.32
2025,7,25,6,-999.0,-999.0,0.08,83.34
2025,7,25,7,-999.0,-999.0,0.08,83.36
2025,7,25,8,-999.0,-999.0,0.01,83.38
2025,7,25,9,-999.0,-999.0,0.45,83.39
2025,7,25,10,-999.0,-999.0,1.43,83.36
2025,7,25,11,-999.0,-999.0,1.13,83.29
2025,7,25,12,-999.0,-999.0,2.17,83.18
2025,7,25,13,-999.0,-999.0,3.21,83.06
2025,7,25,14,-999.0,-999.0,8.46,82.97
2025,7,25,15,-999.0,-999.0,10.03,82.96
2025,7,25,16,-999.0,-999.0,10.96,83.01
2025,7,25,17,-999.0,-999.0,12.16,83.07
2025,7,25,18,-999.0,-999.0,6.72,83.15
2025,7,25,19,-999.0,-999.0,6.42,83.19
2025,7,25,20,-999.0,-999.0,3.78,83.23
2025,7,25,21,-999.0,-999.0,1.75,83.28
2025,7,25,22,-999.0,-999.0,1.17,83.31
2025,7,25,23,-999.0,-999.0,1.09,83.28
2025,7,26,0,-999.0,-999.0,1.29,83.22
2025,7,26,1,-999.0,-999.0,3.81,83.15
